date,wiki_open,sheepb_open,open_absolute_relative_difference,wiki_high,sheepb_high,high_absolute_relative_difference,wiki_low,sheepb_low,low_absolute_relative_difference,wiki_close,sheepb_close,close_absolute_relative_difference,wiki_volume,sheepb_volume,volume_absolute_relative_difference
2017-10-06,226.26,226.2599945068359,2.4278105192898636e-08,226.94,226.94000244140625,1.0757937207728219e-08,225.35,225.3500061035156,2.7084604337090923e-08,226.22,226.22000122070312,5.396088464948434e-09,286304.0,286300.0,1.3971163518533558e-05
2017-10-09,226.25,226.25,0.0,228.025,228.02999877929688,2.192206686491005e-05,225.99,225.9900054931641,2.43071112127069e-08,226.22,226.22000122070312,5.396088464948434e-09,187781.0,187800.0,0.00010118169569861557
2017-10-10,227.01,227.0099945068359,2.4197894687993937e-08,228.25,228.25,0.0,226.23,226.22999572753903,1.8885474739605e-08,226.59,226.58999633789065,1.6161831317695885e-08,267285.0,267300.0,5.6119872046789254e-05
2017-10-11,226.48,226.47999572753903,1.8864628081871615e-08,227.17,227.1699981689453,8.06028377375867e-09,224.11,224.11000061035156,2.7234463573222456e-09,224.8,224.8000030517578,1.357543499835856e-08,599433.0,599400.0,5.5052024162782764e-05
2017-10-12,223.97,223.97000122070312,5.450297546616412e-09,223.97,223.97000122070312,5.450297546616412e-09,219.89,219.88999938964844,2.7757131038086413e-09,220.14,220.13999938964844,2.772560847574823e-09,589766.0,589800.0,5.76499832136701e-05
2017-10-13,221.54,221.5399932861328,3.030544004634095e-08,234.18,234.17999267578125,3.1276021661419406e-08,220.85,220.8500061035156,2.763647555248383e-08,230.86,230.86000061035156,2.643816721104031e-09,947860.0,953400.0,0.005844745004536467
2017-10-16,232.26,232.2599945068359,2.365092599543317e-08,232.26,232.2599945068359,2.365092599543317e-08,226.25,226.25,0.0,228.77,228.77000427246097,1.867579202396996e-08,626947.0,626900.0,7.496646446991662e-05
2017-10-17,228.75,228.75,0.0,229.95,229.9499969482422,1.3271397314440492e-08,226.52,226.52000427246097,1.8861296746663925e-08,226.94,226.94000244140625,1.0757937207728219e-08,410858.0,410900.0,0.00010222509966939519
2017-10-18,227.5,227.5,0.0,231.45,231.4499969482422,1.3185386893432849e-08,227.5,227.5,0.0,228.38,228.3800048828125,2.1380210712962366e-08,581364.0,581400.0,6.192333890653323e-05
2017-10-19,229.0,229.0,0.0,232.925,232.92999267578125,2.14346926317166e-05,215.37,215.3699951171875,2.267173937475775e-08,232.8,232.8000030517578,1.3108925278615402e-08,1322455.0,1322500.0,3.4027622868082474e-05
2017-10-20,235.36,235.36000061035156,2.5932680447482426e-09,242.99,242.9900054931641,2.2606543748082686e-08,235.36,235.36000061035156,2.5932680447482426e-09,239.37,239.3699951171875,2.0398598477022745e-08,900591.0,900600.0,9.993437642519254e-06
2017-10-23,240.39,240.38999938964844,2.5390055613527807e-09,244.43,244.42999267578125,2.996448367209581e-08,239.01,239.0099945068359,2.298298851233227e-08,239.33,239.3300018310547,7.650752920085324e-09,565522.0,595900.0,0.05371674311521035
2017-10-24,239.94,239.94000244140625,1.0175069897755407e-08,240.95,240.9499969482422,1.266552318579528e-08,238.91,238.91000366210935,1.532840543383429e-08,239.8,239.8000030517578,1.2726262710316405e-08,530309.0,531200.0,0.0016801525148546492
2017-10-25,240.02,240.02000427246097,1.780043734633807e-08,240.02,240.02000427246097,1.780043734633807e-08,233.98,233.97999572753903,1.8259940781639727e-08,235.945,235.82000732421875,0.000529753441612435,318767.0,376800.0,0.18205460414660246
2017-10-26,236.04,236.0399932861328,2.8443768784747192e-08,237.8,237.8000030517578,1.2833295981451442e-08,232.56,232.55999755859375,1.0497962943389894e-08,232.59,232.58999633789065,1.5744913151038986e-08,334621.0,334600.0,6.275756751672468e-05
2017-10-27,233.09,233.08999633789065,1.571113883436226e-08,235.185,235.19000244140625,2.1270240050386136e-05,229.29,229.2899932861328,2.9281116420420972e-08,231.83,231.8300018310547,7.898264486883022e-09,391573.0,391600.0,6.895266016804236e-05
2017-10-30,230.55,230.5500030517578,1.3236858720233613e-08,231.24,231.2400054931641,2.375525021136582e-08,224.47,224.47000122070312,5.438157035797531e-09,224.47,224.47000122070312,5.438157035797531e-09,549321.0,549300.0,3.8229013636814635e-05
2017-10-31,224.55,224.5500030517578,1.3590549130526597e-08,227.91,227.91000366210935,1.606822586097678e-08,223.415,223.4199981689453,2.237168026009151e-05,223.73,223.72999572753903,1.909650448883582e-08,738472.0,743700.0,0.007079483040656864
2017-11-01,224.46,224.4600067138672,2.9911196630649783e-08,226.64,226.63999938964844,2.6930442320605152e-09,220.59,220.58999633789065,1.6601429564389036e-08,226.2,226.1999969482422,1.3491413763944138e-08,480540.0,481700.0,0.0024139509718232866
2017-11-02,226.89,226.88999938964844,2.6900769389825996e-09,227.74,227.7400054931641,2.4120330621713038e-08,222.89,222.88999938964844,2.738353210851585e-09,226.24,226.2400054931641,2.428025136502754e-08,352541.0,352500.0,0.00011629852981642763
2017-11-03,226.25,226.25,0.0,226.39,226.38999938964844,2.6960181864765786e-09,224.77,224.77000427246097,1.9008145946131094e-08,225.59,225.58999633789065,1.623347378743034e-08,275973.0,276000.0,9.783565783605397e-05
2017-11-06,226.37,226.3699951171875,2.15700513006567e-08,232.48,232.47999572753903,1.8377756982879134e-08,225.94,225.94000244140625,1.0805551342585318e-08,230.69,230.69000244140625,1.0583060650048992e-08,437280.0,443600.0,0.014452982070984222
