date,source,factor,factor_step
2017-10-02,sheepb,0.9446942897818021,0.9999999041432074
2017-10-03,sheepb,0.9446943078194215,1.0000000190936047
2017-10-04,sheepb,0.9446942431756452,0.999999931571752
2017-10-05,sheepb,0.9446943264698399,1.0000000881705327
2017-10-06,sheepb,0.944694343294018,1.0000000178091237
2017-10-09,sheepb,0.944694343294018,1.0
2017-10-10,sheepb,0.9446942120844439,0.9999998611089661
2017-10-11,sheepb,0.9446942890113711,1.0000000814305054
2017-10-12,sheepb,0.9446942714385677,0.9999999813984232
2017-10-13,sheepb,0.9446942594341796,0.9999999872928328
2017-10-16,sheepb,0.9446944443721867,1.0000001957649316
2017-10-17,sheepb,0.9446941854695233,0.9999997259403134
2017-10-18,sheepb,0.9446942736848634,1.000000093379785
2017-10-19,sheepb,0.9446944280054882,1.0000001633550972
2017-10-20,sheepb,0.9446942989486052,0.9999998633876954
2017-10-23,sheepb,0.9446943654946968,1.000000070441932
2017-10-24,sheepb,0.9446941443220539,0.9999997658791553
2017-10-25,sheepb,0.9446942354105871,1.0000000964211895
2017-10-26,sheepb,0.9446944168143078,1.0000001920237405
2017-10-27,sheepb,0.9446943111630582,0.9999998881635715
2017-10-30,sheepb,0.9446943504209745,1.0000000415562111
2017-10-31,sheepb,0.9446943396391129,0.9999999885869312
2017-11-01,sheepb,0.944694241722832,0.9999998963513628
2017-11-02,sheepb,0.9446943099569598,1.000000072228796
2017-11-03,sheepb,0.9446943121829652,1.0000000023563236
2017-11-06,sheepb,0.9446941164798094,0.9999997928397014
2017-11-07,sheepb,0.9446942629424381,1.000000155037092
2017-11-08,sheepb,0.944694216486337,0.9999999508241948
2017-11-09,sheepb,0.9446941714519852,0.9999999523291759
2017-11-10,sheepb,0.9446942831012005,1.000000118185566
2017-11-13,sheepb,0.9468783151029821,1.0023118928957757
2017-11-14,sheepb,0.9468784047147412,1.00000009463915
2017-11-15,sheepb,0.946878229303751,0.9999998147481353
2017-11-16,sheepb,0.9468782459970311,1.0000000176298067
