Date,Open,High,Low,Close,Adj Close,Volume,Name,Company Name,date,cash_dividend,canonical_factor,vendor_adjustment_factor
2019-02-08,54.36000061035156,55.2400016784668,53.2400016784668,53.95000076293945,49.54090118408203,1617800.0,HFC,HollyFrontier,2019-02-08,0.0,1.0147870486719839,0.9182743370434534
2019-02-11,53.880001068115234,55.52000045776367,53.61000061035156,54.959999084472656,50.46835708618164,2008300.0,HFC,HollyFrontier,2019-02-11,0.0,1.0147870486719839,0.9182743436478695
2019-02-12,55.5,55.650001525878906,54.63999938964844,54.77000045776367,50.29388427734375,2019700.0,HFC,HollyFrontier,2019-02-12,0.0,1.0147870486719839,0.9182743081429822
2019-02-13,54.81999969482422,56.33000183105469,54.66999816894531,56.16999816894531,51.5794677734375,1341000.0,HFC,HollyFrontier,2019-02-13,0.0,1.0147870486719839,0.9182743360307642
2019-02-14,56.189998626708984,57.34000015258789,55.4900016784668,57.04999923706055,52.387542724609375,2106800.0,HFC,HollyFrontier,2019-02-14,0.0,1.0147870486719839,0.9182742055249254
2019-02-15,57.58000183105469,58.130001068115234,57.29999923706055,57.88999938964844,53.15889358520508,1663300.0,HFC,HollyFrontier,2019-02-15,0.0,1.0147870486719839,0.9182742122244806
2019-02-19,57.7400016784668,57.939998626708984,57.060001373291016,57.58000183105469,52.874237060546875,1763700.0,HFC,HollyFrontier,2019-02-19,0.0,1.0147870486719839,0.918274320582431
2019-02-20,56.9900016784668,57.38999938964844,55.5,56.099998474121094,51.51519012451172,2667800.0,HFC,HollyFrontier,2019-02-20,0.0,1.0147870486719839,0.9182743587466523
2019-02-21,56.099998474121094,57.099998474121094,54.93000030517578,55.25,50.73466110229492,2615700.0,HFC,HollyFrontier,2019-02-21,0.0,1.0147870486719839,0.9182744090913108
2019-02-22,55.81999969482422,56.040000915527344,55.16999816894531,55.52000045776367,50.98259353637695,2309000.0,HFC,HollyFrontier,2019-02-22,0.0,1.0147870486719839,0.9182743716863168
2019-02-25,55.470001220703125,55.790000915527344,54.650001525878906,54.720001220703125,50.24797439575195,1882300.0,HFC,HollyFrontier,2019-02-25,0.0,1.0147870486719839,0.9182743654022582
2019-02-26,54.529998779296875,54.849998474121094,53.68000030517578,53.70000076293945,49.61051559448242,1952200.0,HFC,HollyFrontier,2019-02-26,0.33,1.0210231701115364,0.9238457148909511
2019-02-27,53.77000045776367,53.869998931884766,52.81999969482422,52.970001220703125,48.93610763549805,1810300.0,HFC,HollyFrontier,2019-02-27,0.0,1.0210231701115364,0.9238456958232343
2019-02-28,52.72999954223633,52.79999923706055,51.119998931884766,51.20000076293945,47.300899505615234,2980600.0,HFC,HollyFrontier,2019-02-28,0.0,1.0210231701115364,0.9238456797026742
2019-03-01,51.56999969482422,52.310001373291016,51.5099983215332,52.029998779296875,48.06769180297851,2095400.0,HFC,HollyFrontier,2019-03-01,0.0,1.0210231701115364,0.9238457222894458
2019-03-04,52.36000061035156,52.56999969482422,50.630001068115234,52.06999969482422,48.10464859008789,2423000.0,HFC,HollyFrontier,2019-03-04,0.0,1.0210231701115364,0.9238457628581379
2019-03-05,52.09000015258789,52.13999938964844,51.099998474121094,51.52000045776367,47.59653091430664,2629200.0,HFC,HollyFrontier,2019-03-05,0.0,1.0210231701115364,0.923845700531903
2019-03-06,51.5,51.560001373291016,49.810001373291016,50.56999969482422,46.7188720703125,3208800.0,HFC,HollyFrontier,2019-03-06,0.0,1.0210231701115364,0.9238456071237454
2019-03-07,50.61000061035156,50.61000061035156,49.58000183105469,49.83000183105469,46.03522872924805,2060100.0,HFC,HollyFrontier,2019-03-07,0.0,1.0210231701115364,0.9238456158466025
2019-03-08,48.970001220703125,48.970001220703125,48.029998779296875,48.79999923706055,45.08366775512695,1780100.0,HFC,HollyFrontier,2019-03-08,0.0,1.0210231701115364,0.9238456651632225
2019-03-11,49.36000061035156,50.06999969482422,48.97999954223633,50.06999969482422,46.25695037841797,2313900.0,HFC,HollyFrontier,2019-03-11,0.0,1.0210231701115364,0.9238456293260092
2019-03-12,50.13999938964844,50.790000915527344,49.66999816894531,50.70000076293945,46.8389778137207,2069900.0,HFC,HollyFrontier,2019-03-12,0.0,1.0210231701115364,0.9238457023448199
2019-03-13,50.81999969482422,52.22999954223633,50.77000045776367,51.709999084472656,47.772064208984375,2738200.0,HFC,HollyFrontier,2019-03-13,0.0,1.0210231701115364,0.9238457755712713
2019-03-14,51.599998474121094,52.2400016784668,51.529998779296875,52.15999984741211,48.18778991699219,2346600.0,HFC,HollyFrontier,2019-03-14,0.0,1.0210231701115364,0.9238456682891075
2019-03-15,51.93000030517578,53.43000030517578,51.83000183105469,52.20000076293945,48.2247428894043,4327500.0,HFC,HollyFrontier,2019-03-15,0.0,1.0210231701115364,0.9238456357196554
2019-03-18,52.29999923706055,52.939998626708984,52.119998931884766,52.77000045776367,48.751338958740234,2314100.0,HFC,HollyFrontier,2019-03-18,0.0,1.0210231701115364,0.923845717942718
2019-03-19,53.130001068115234,53.400001525878906,51.970001220703125,52.11000061035156,48.141597747802734,1940300.0,HFC,HollyFrontier,2019-03-19,0.0,1.0210231701115364,0.9238456569551352
2019-03-20,52.0099983215332,52.220001220703125,51.060001373291016,51.45000076293945,47.53186798095703,1880000.0,HFC,HollyFrontier,2019-03-20,0.0,1.0210231701115364,0.9238458168341809
2019-03-21,51.349998474121094,52.58000183105469,51.20000076293945,52.31999969482422,48.335601806640625,1656100.0,HFC,HollyFrontier,2019-03-21,0.0,1.0210231701115364,0.9238456056685002
2019-03-22,51.619998931884766,51.709999084472656,50.11000061035156,50.61000061035156,46.755836486816406,1906700.0,HFC,HollyFrontier,2019-03-22,0.0,1.0210231701115364,0.9238457997025425
2019-03-25,50.47999954223633,50.720001220703125,49.79999923706055,50.66999816894531,46.81126022338867,1559900.0,HFC,HollyFrontier,2019-03-25,0.0,1.0210231701115364,0.9238457058417344
2019-03-26,51.09000015258789,52.09000015258789,50.63999938964844,51.2599983215332,47.356327056884766,1097500.0,HFC,HollyFrontier,2019-03-26,0.0,1.0210231701115364,0.9238456614812531
2019-03-27,51.040000915527344,51.959999084472656,50.22999954223633,50.81999969482422,46.9498405456543,1690600.0,HFC,HollyFrontier,2019-03-27,0.0,1.0210231701115364,0.9238457463122717
2019-03-28,50.470001220703125,50.81999969482422,49.91999816894531,50.25,46.423248291015625,1834700.0,HFC,HollyFrontier,2019-03-28,0.0,1.0210231701115364,0.9238457371346394
2019-03-29,50.81999969482422,51.22999954223633,49.11000061035156,49.27000045776367,45.51787567138672,1930100.0,HFC,HollyFrontier,2019-03-29,0.0,1.0210231701115364,0.9238456514813018
2019-04-01,49.72999954223633,49.93000030517578,48.959999084472656,49.119998931884766,45.379302978515625,1727300.0,HFC,HollyFrontier,2019-04-01,0.0,1.0210231701115364,0.9238457647656628
2019-04-02,49.08000183105469,49.5,48.45000076293945,48.84000015258789,45.12062072753906,2839100.0,HFC,HollyFrontier,2019-04-02,0.0,1.0210231701115364,0.9238456303556799
2019-04-03,49.279998779296875,50.18000030517578,48.93000030517578,49.119998931884766,45.379302978515625,2323600.0,HFC,HollyFrontier,2019-04-03,0.0,1.0210231701115364,0.9238457647656628
2019-04-04,49.2599983215332,49.810001373291016,48.93000030517578,49.72999954223633,45.94284439086914,1365200.0,HFC,HollyFrontier,2019-04-04,0.0,1.0210231701115364,0.9238456628548587
2019-04-05,49.779998779296875,50.38999938964844,49.7599983215332,50.04999923706055,46.23848342895508,2055000.0,HFC,HollyFrontier,2019-04-05,0.0,1.0210231701115364,0.9238458368390313
2019-04-08,50.02000045776367,50.33000183105469,48.939998626708984,49.18000030517578,45.43473052978515,2114600.0,HFC,HollyFrontier,2019-04-08,0.0,1.0210231701115364,0.9238456740107731
2019-04-09,48.93000030517578,49.06999969482422,48.04999923706055,48.16999816894531,44.50165557861328,1584400.0,HFC,HollyFrontier,2019-04-09,0.0,1.0210231701115364,0.9238459055475536
2019-04-10,48.4900016784668,50.61000061035156,48.349998474121094,50.040000915527344,46.2292366027832,2662300.0,HFC,HollyFrontier,2019-04-10,0.0,1.0210231701115364,0.9238456386286423
2019-04-11,50.0,50.93000030517578,49.63999938964844,50.47999954223633,46.6357307434082,2300400.0,HFC,HollyFrontier,2019-04-11,0.0,1.0210231701115364,0.9238457045624249
2019-04-12,51.209999084472656,51.220001220703125,49.93000030517578,50.25,46.423248291015625,2672600.0,HFC,HollyFrontier,2019-04-12,0.0,1.0210231701115364,0.9238457371346394
2019-04-15,50.209999084472656,50.27000045776367,48.470001220703125,48.4900016784668,44.79727935791016,2097800.0,HFC,HollyFrontier,2019-04-15,0.0,1.0210231701115364,0.9238456961696399
2019-04-16,47.939998626708984,48.25,47.13999938964844,48.0,44.34458923339844,2514200.0,HFC,HollyFrontier,2019-04-16,0.0,1.0210231701115364,0.9238456090291342
2019-04-17,48.36000061035156,48.849998474121094,48.130001068115234,48.41999816894531,44.73261260986328,2051900.0,HFC,HollyFrontier,2019-04-17,0.0,1.0210231701115364,0.9238458137438144
2019-04-18,48.40999984741211,48.45000076293945,47.27000045776367,47.34000015258789,43.734859466552734,1805600.0,HFC,HollyFrontier,2019-04-18,0.0,1.0210231701115364,0.9238457821205124
2019-04-22,47.65999984741211,48.97999954223633,47.4900016784668,48.849998474121094,45.12986373901367,2601300.0,HFC,HollyFrontier,2019-04-22,0.0,1.0210231701115364,0.9238457553467845
2019-04-23,48.9900016784668,49.470001220703125,48.290000915527344,48.59000015258789,44.88966369628906,2700600.0,HFC,HollyFrontier,2019-04-23,0.0,1.0210231701115364,0.9238457204223378
2019-04-24,48.70000076293945,48.70000076293945,47.560001373291016,47.97999954223633,44.32612228393555,2525000.0,HFC,HollyFrontier,2019-04-24,0.0,1.0210231701115364,0.9238458254864236
2019-04-25,48.029998779296875,50.22999954223633,47.79999923706055,49.4900016784668,45.72112655639648,2986900.0,HFC,HollyFrontier,2019-04-25,0.0,1.0210231701115364,0.9238457265256032
2019-04-26,49.16999816894531,49.27000045776367,47.939998626708984,48.560001373291016,44.8619499206543,2010400.0,HFC,HollyFrontier,2019-04-26,0.0,1.0210231701115364,0.9238457300647706
2019-04-29,48.59000015258789,49.189998626708984,48.38999938964844,48.54999923706055,44.85270690917969,2436400.0,HFC,HollyFrontier,2019-04-29,0.0,1.0210231701115364,0.9238456769107725
2019-04-30,48.70000076293945,48.90999984741211,47.56999969482422,47.72999954223633,44.09515380859375,2271100.0,HFC,HollyFrontier,2019-04-30,0.0,1.0210231701115364,0.923845678430688
2019-05-01,47.869998931884766,48.779998779296875,47.66999816894531,47.7599983215332,44.12286758422851,3914400.0,HFC,HollyFrontier,2019-05-01,0.0,1.0210231701115364,0.9238456686531153
2019-05-02,48.79999923706055,48.849998474121094,45.290000915527344,46.189998626708984,42.67243576049805,4344000.0,HFC,HollyFrontier,2019-05-02,0.0,1.0210231701115364,0.9238457897641734
2019-05-03,46.43000030517578,47.29999923706055,46.43000030517578,46.7400016784668,43.1805534362793,2310300.0,HFC,HollyFrontier,2019-05-03,0.0,1.0210231701115364,0.9238457827478568
2019-05-06,46.150001525878906,46.34000015258789,45.220001220703125,45.439998626708984,41.979549407958984,2332500.0,HFC,HollyFrontier,2019-05-06,0.0,1.0210231701115364,0.9238457455252651
2019-05-07,45.0,45.529998779296875,43.72999954223633,45.470001220703125,42.00727081298828,2098100.0,HFC,HollyFrontier,2019-05-07,0.0,1.0210231701115364,0.9238458254947612
2019-05-08,45.099998474121094,45.290000915527344,43.65999984741211,43.720001220703125,40.390533447265625,2918400.0,HFC,HollyFrontier,2019-05-08,0.0,1.0210231701115364,0.9238456614712794
2019-05-09,43.36000061035156,43.869998931884766,42.189998626708984,43.560001373291016,40.24271774291992,2116600.0,HFC,HollyFrontier,2019-05-09,0.0,1.0210231701115364,0.9238456490865701
2019-05-10,44.119998931884766,44.630001068115234,43.02000045776367,43.90999984741211,40.56606674194336,2935900.0,HFC,HollyFrontier,2019-05-10,0.0,1.0210231701115364,0.9238457500093609
2019-05-13,43.31999969482422,43.939998626708984,42.369998931884766,42.66999816894531,39.42049789428711,2526700.0,HFC,HollyFrontier,2019-05-13,0.0,1.0210231701115364,0.9238457835926708
2019-05-14,42.849998474121094,43.779998779296875,42.560001373291016,43.630001068115234,40.30739212036133,1764500.0,HFC,HollyFrontier,2019-05-14,0.0,1.0210231701115364,0.9238457743201371
2019-05-15,43.470001220703125,43.84000015258789,43.18000030517578,43.709999084472656,40.381290435791016,1894700.0,HFC,HollyFrontier,2019-05-15,0.0,1.0210231701115364,0.9238456024158528
2019-05-16,43.849998474121094,44.849998474121094,43.79999923706055,44.689998626708984,41.28666687011719,2144200.0,HFC,HollyFrontier,2019-05-16,0.0,1.0210231701115364,0.9238457851605797
2019-05-17,43.88999938964844,44.27000045776367,42.93000030517578,42.939998626708984,39.96504211425781,1869300.0,HFC,HollyFrontier,2019-05-17,0.33,1.0288698784700046,0.9307182904612221
2019-05-20,42.709999084472656,43.650001525878906,42.630001068115234,43.34000015258789,40.33732986450195,2021300.0,HFC,HollyFrontier,2019-05-20,0.0,1.0288698784700046,0.9307182677084821
2019-05-21,43.52000045776367,44.5,43.52000045776367,44.130001068115234,41.07259750366211,1969000.0,HFC,HollyFrontier,2019-05-21,0.0,1.0288698784700046,0.9307182531055465
2019-05-22,43.88999938964844,44.43000030517578,42.29999923706055,42.70000076293945,39.74167251586914,2285000.0,HFC,HollyFrontier,2019-05-22,0.0,1.0288698784700046,0.9307183092690263
2019-05-23,41.9900016784668,42.02000045776367,40.7400016784668,40.959999084472656,38.12221908569336,2468000.0,HFC,HollyFrontier,2019-05-23,0.0,1.0288698784700046,0.9307182601999847
2019-05-24,41.2400016784668,41.59000015258789,40.91999816894531,41.11000061035156,38.26183319091797,1738100.0,HFC,HollyFrontier,2019-05-24,0.0,1.0288698784700046,0.9307183805121029
2019-05-28,41.18000030517578,41.650001525878906,40.849998474121094,40.88999938964844,38.057071685791016,2089800.0,HFC,HollyFrontier,2019-05-28,0.0,1.0288698784700046,0.930718323645302
2019-05-29,40.54999923706055,41.119998931884766,40.41999816894531,40.9900016784668,38.150146484375,1795000.0,HFC,HollyFrontier,2019-05-29,0.0,1.0288698784700046,0.9307183440398917
2019-05-30,40.619998931884766,41.04999923706055,39.529998779296875,39.599998474121094,36.856441497802734,1586500.0,HFC,HollyFrontier,2019-05-30,0.0,1.0288698784700046,0.9307182555041942
2019-05-31,38.7400016784668,39.029998779296875,37.72999954223633,37.97999954223633,35.34867858886719,2585600.0,HFC,HollyFrontier,2019-05-31,0.0,1.0288698784700046,0.9307182468382357
2019-06-03,38.02000045776367,39.099998474121094,38.0099983215332,38.65999984741211,35.981571197509766,2338300.0,HFC,HollyFrontier,2019-06-03,0.0,1.0288698784700046,0.9307183481512187
2019-06-04,38.75,39.77000045776367,38.75,39.66999816894531,36.92159652709961,2463000.0,HFC,HollyFrontier,2019-06-04,0.0,1.0288698784700046,0.930718382437506
2019-06-05,39.7400016784668,40.95000076293945,38.90999984741211,40.83000183105469,38.0012321472168,2840500.0,HFC,HollyFrontier,2019-06-05,0.0,1.0288698784700046,0.9307183552050108
2019-06-06,40.7599983215332,41.34000015258789,39.54999923706055,40.06999969482422,37.29387664794922,2200500.0,HFC,HollyFrontier,2019-06-06,0.0,1.0288698784700046,0.9307181665081573
2019-06-07,40.15999984741211,40.41999816894531,39.709999084472656,40.09000015258789,37.312496185302734,1744800.0,HFC,HollyFrontier,2019-06-07,0.0,1.0288698784700046,0.9307182849410425
2019-06-10,40.4900016784668,41.22999954223633,40.11000061035156,40.220001220703125,37.433494567871094,2115700.0,HFC,HollyFrontier,2019-06-10,0.0,1.0288698784700046,0.9307183846777786
2019-06-11,40.7599983215332,41.040000915527344,40.400001525878906,40.52000045776367,37.712703704833984,1889200.0,HFC,HollyFrontier,2019-06-11,0.0,1.0288698784700046,0.9307182447873885
2019-06-12,40.29999923706055,40.40999984741211,39.52000045776367,39.59000015258789,36.84714126586914,1462100.0,HFC,HollyFrontier,2019-06-12,0.0,1.0288698784700046,0.9307183916103254
2019-06-13,39.9900016784668,40.560001373291016,39.970001220703125,40.400001525878906,37.60102081298828,1400300.0,HFC,HollyFrontier,2019-06-13,0.0,1.0288698784700046,0.9307183018025955
2019-06-14,40.34000015258789,40.369998931884766,39.790000915527344,40.29999923706055,37.50794982910156,1354900.0,HFC,HollyFrontier,2019-06-14,0.0,1.0288698784700046,0.9307183756621173
2019-06-17,40.16999816894531,41.560001373291016,40.11000061035156,40.939998626708984,38.103607177734375,1634300.0,HFC,HollyFrontier,2019-06-17,0.0,1.0288698784700046,0.9307183306272959
2019-06-18,40.95000076293945,41.939998626708984,40.900001525878906,41.41999816894531,38.55034637451172,1905900.0,HFC,HollyFrontier,2019-06-18,0.0,1.0288698784700046,0.9307182056665295
2019-06-19,41.4900016784668,42.16999816894531,41.29999923706055,41.43000030517578,38.55965805053711,1807300.0,HFC,HollyFrontier,2019-06-19,0.0,1.0288698784700046,0.9307182661478262
2019-06-20,42.349998474121094,43.900001525878906,42.349998474121094,43.650001525878906,40.6258544921875,3215800.0,HFC,HollyFrontier,2019-06-20,0.0,1.0288698784700046,0.9307182834369783
2019-06-21,44.0,44.47999954223633,43.16999816894531,44.119998931884766,41.06329345703125,3816900.0,HFC,HollyFrontier,2019-06-21,0.0,1.0288698784700046,0.9307183692462765
2019-06-24,43.900001525878906,44.25,43.31999969482422,43.84000015258789,40.80269241333008,2105400.0,HFC,HollyFrontier,2019-06-24,0.0,1.0288698784700046,0.930718345604784
2019-06-25,43.59000015258789,44.15999984741211,42.95000076293945,43.880001068115234,40.83992004394531,2528600.0,HFC,HollyFrontier,2019-06-25,0.0,1.0288698784700046,0.9307183010444603
2019-06-26,44.25,44.90999984741211,44.0,44.41999816894531,41.34250259399414,2517400.0,HFC,HollyFrontier,2019-06-26,0.0,1.0288698784700046,0.9307182417422364
2019-06-27,44.400001525878906,45.290000915527344,44.150001525878906,45.2400016784668,42.10569763183594,1689200.0,HFC,HollyFrontier,2019-06-27,0.0,1.0288698784700046,0.930718303926971
2019-06-28,45.2599983215332,46.41999816894531,45.099998474121094,46.279998779296875,43.07364654541016,3000500.0,HFC,HollyFrontier,2019-06-28,0.0,1.0288698784700046,0.9307184027990715
2019-07-01,47.060001373291016,47.2400016784668,45.79999923706055,45.95000076293945,42.76650619506836,2091500.0,HFC,HollyFrontier,2019-07-01,0.0,1.0288698784700046,0.9307182912945954
2019-07-02,45.939998626708984,46.279998779296875,45.290000915527344,45.650001525878906,42.4872932434082,2706700.0,HFC,HollyFrontier,2019-07-02,0.0,1.0288698784700046,0.9307183312868507
2019-07-03,45.709999084472656,45.880001068115234,45.0,45.349998474121094,42.20806884765625,1017500.0,HFC,HollyFrontier,2019-07-03,0.0,1.0288698784700046,0.930718197746847
2019-07-05,45.27000045776367,46.029998779296875,45.130001068115234,45.83000183105469,42.65482711791992,1172700.0,HFC,HollyFrontier,2019-07-05,0.0,1.0288698784700046,0.9307184249121446
2019-07-08,45.75,46.09000015258789,45.34000015258789,45.88999938964844,42.710662841796875,2022100.0,HFC,HollyFrontier,2019-07-08,0.0,1.0288698784700046,0.9307183135729408
2019-07-09,45.849998474121094,46.86000061035156,45.66999816894531,46.349998474121094,43.1387939453125,1595100.0,HFC,HollyFrontier,2019-07-09,0.0,1.0288698784700046,0.9307183466122113
2019-07-10,46.790000915527344,47.349998474121094,46.18000030517578,46.939998626708984,43.68791580200195,1508000.0,HFC,HollyFrontier,2019-07-10,0.0,1.0288698784700046,0.9307183016648708
2019-07-11,47.18000030517578,48.150001525878906,46.77000045776367,48.150001525878906,44.8140869140625,1905100.0,HFC,HollyFrontier,2019-07-11,0.0,1.0288698784700046,0.9307182864776552
2019-07-12,48.22999954223633,48.91999816894531,47.959999084472656,48.540000915527344,45.17707061767578,1458000.0,HFC,HollyFrontier,2019-07-12,0.0,1.0288698784700046,0.9307183717671541
2019-07-15,48.349998474121094,48.380001068115234,47.279998779296875,47.9900016784668,44.6651725769043,1475300.0,HFC,HollyFrontier,2019-07-15,0.0,1.0288698784700046,0.9307182957850498
2019-07-16,48.040000915527344,48.189998626708984,47.380001068115234,47.83000183105469,44.516258239746094,1930500.0,HFC,HollyFrontier,2019-07-16,0.0,1.0288698784700046,0.9307183051547142
2019-07-17,47.65999984741211,47.88999938964844,46.97999954223633,47.54999923706055,44.25565719604492,2078000.0,HFC,HollyFrontier,2019-07-17,0.0,1.0288698784700046,0.9307183576472488
2019-07-18,47.06999969482422,48.4900016784668,46.88999938964844,48.15999984741211,44.82339096069336,1659300.0,HFC,HollyFrontier,2019-07-18,0.0,1.0288698784700046,0.9307182537938059
2019-07-19,48.31999969482422,48.970001220703125,48.16999816894531,48.529998779296875,45.167755126953125,1286400.0,HFC,HollyFrontier,2019-07-19,0.0,1.0288698784700046,0.930718241563647
2019-07-22,48.70000076293945,49.060001373291016,47.7599983215332,48.20000076293945,44.86062240600586,1207800.0,HFC,HollyFrontier,2019-07-22,0.0,1.0288698784700046,0.9307182924465592
2019-07-23,48.20000076293945,48.689998626708984,47.9900016784668,48.36000061035156,45.00953674316406,1533700.0,HFC,HollyFrontier,2019-07-23,0.0,1.0288698784700046,0.9307182831906267
2019-07-24,48.2400016784668,49.790000915527344,47.90999984741211,49.5099983215332,46.07986068725586,1318600.0,HFC,HollyFrontier,2019-07-24,0.0,1.0288698784700046,0.9307182841736134
2019-07-25,49.630001068115234,49.630001068115234,48.630001068115234,49.31999969482422,45.90302276611328,1491700.0,HFC,HollyFrontier,2019-07-25,0.0,1.0288698784700046,0.930718228916179
2019-07-26,49.29999923706055,49.900001525878906,49.29999923706055,49.599998474121094,46.16362762451172,1276900.0,HFC,HollyFrontier,2019-07-26,0.0,1.0288698784700046,0.9307183275136125
2019-07-29,49.43000030517578,49.619998931884766,48.7599983215332,49.58000183105469,46.145015716552734,1177500.0,HFC,HollyFrontier,2019-07-29,0.0,1.0288698784700046,0.9307183140854498
2019-07-30,49.369998931884766,50.13999938964844,48.7400016784668,50.09000015258789,46.61967849731445,1376200.0,HFC,HollyFrontier,2019-07-30,0.0,1.0288698784700046,0.93071827421238
2019-07-31,50.06999969482422,51.310001373291016,49.27000045776367,49.77000045776367,46.32185745239258,2237900.0,HFC,HollyFrontier,2019-07-31,0.0,1.0288698784700046,0.9307184453755974
2019-08-01,50.97999954223633,53.88999938964844,50.619998931884766,52.189998626708984,48.57418441772461,3440400.0,HFC,HollyFrontier,2019-08-01,0.0,1.0288698784700046,0.9307182543757736
2019-08-02,52.06999969482422,53.18000030517578,51.029998779296875,51.130001068115234,47.58762741088867,2561100.0,HFC,HollyFrontier,2019-08-02,0.0,1.0288698784700046,0.9307182948713921
2019-08-05,50.16999816894531,50.650001525878906,47.88999938964844,48.79999923706055,45.4190559387207,2751500.0,HFC,HollyFrontier,2019-08-05,0.0,1.0288698784700046,0.9307183739508703
2019-08-06,49.54999923706055,49.9900016784668,48.54999923706055,49.38999938964844,45.96818161010742,2084300.0,HFC,HollyFrontier,2019-08-06,0.0,1.0288698784700046,0.9307184081427993
2019-08-07,48.81999969482422,50.400001525878906,48.34000015258789,50.349998474121094,46.861663818359375,2576900.0,HFC,HollyFrontier,2019-08-07,0.0,1.0288698784700046,0.9307182768326269
2019-08-08,50.29999923706055,51.2599983215332,50.130001068115234,51.040000915527344,47.50386428833008,1973700.0,HFC,HollyFrontier,2019-08-08,0.0,1.0288698784700046,0.9307183275123825
2019-08-09,51.2400016784668,51.2400016784668,48.41999816894531,48.560001373291016,45.1956787109375,2037200.0,HFC,HollyFrontier,2019-08-09,0.0,1.0288698784700046,0.9307182337889315
2019-08-12,48.130001068115234,48.56999969482422,46.43000030517578,46.68000030517578,43.44593048095703,2695900.0,HFC,HollyFrontier,2019-08-12,0.0,1.0288698784700046,0.9307182989915241
2019-08-13,46.459999084472656,47.93000030517578,46.08000183105469,47.0,43.7437629699707,2005200.0,HFC,HollyFrontier,2019-08-13,0.0,1.0288698784700046,0.9307183610632065
2019-08-14,45.959999084472656,45.959999084472656,44.150001525878906,44.279998779296875,41.21220397949219,2520300.0,HFC,HollyFrontier,2019-08-14,0.0,1.0288698784700046,0.9307182727105441
2019-08-15,44.20000076293945,44.72999954223633,43.25,43.86000061035156,40.82130813598633,2617900.0,HFC,HollyFrontier,2019-08-15,0.0,1.0288698784700046,0.9307183668016625
2019-08-16,44.290000915527344,44.72999954223633,43.25,44.349998474121094,41.2773551940918,2890100.0,HFC,HollyFrontier,2019-08-16,0.0,1.0288698784700046,0.9307183002086858
2019-08-19,45.209999084472656,46.61000061035156,44.849998474121094,45.880001068115234,42.70135498046875,2076100.0,HFC,HollyFrontier,2019-08-19,0.0,1.0288698784700046,0.9307182647418133
2019-08-20,45.54999923706055,46.400001525878906,45.439998626708984,45.79999923706055,42.626895904541016,2046600.0,HFC,HollyFrontier,2019-08-20,0.0,1.0288698784700046,0.9307182666948188
2019-08-21,46.400001525878906,46.90999984741211,44.9900016784668,45.369998931884766,42.53314971923828,2058200.0,HFC,HollyFrontier,2019-08-21,0.33,1.0363533933011344,0.9374730156616154
2019-08-22,45.5099983215332,46.18000030517578,45.29999923706055,45.619998931884766,42.767520904541016,1810100.0,HFC,HollyFrontier,2019-08-22,0.0,1.0363533933011344,0.937473079918244
2019-08-23,45.20000076293945,45.84000015258789,43.439998626708984,43.630001068115234,40.901947021484375,2384200.0,HFC,HollyFrontier,2019-08-23,0.0,1.0363533933011344,0.9374729777711485
2019-08-26,44.119998931884766,44.45000076293945,43.599998474121094,43.880001068115234,41.13631820678711,1352200.0,HFC,HollyFrontier,2019-08-26,0.0,1.0363533933011344,0.937473044791656
2019-08-27,44.27000045776367,44.619998931884766,42.900001525878906,43.150001525878906,40.451961517333984,3113200.0,HFC,HollyFrontier,2019-08-27,0.0,1.0363533933011344,0.9374730031718124
2019-08-28,42.869998931884766,43.560001373291016,42.43000030517578,43.34000015258789,40.63008499145508,1444000.0,HFC,HollyFrontier,2019-08-28,0.0,1.0363533933011344,0.9374731160223357
2019-08-29,43.5,44.689998626708984,43.5,44.5099983215332,41.726924896240234,1783100.0,HFC,HollyFrontier,2019-08-29,0.0,1.0363533933011344,0.9374730727871863
2019-08-30,44.650001525878906,44.779998779296875,44.029998779296875,44.36000061035156,41.5863037109375,1354500.0,HFC,HollyFrontier,2019-08-30,0.0,1.0363533933011344,0.9374730193586425
2019-09-03,43.540000915527344,45.38999938964844,43.439998626708984,45.16999816894531,42.34565734863281,2150700.0,HFC,HollyFrontier,2019-09-03,0.0,1.0363533933011344,0.9374730809209053
2019-09-04,45.7400016784668,46.02000045776367,45.040000915527344,45.810001373291016,42.94564437866211,1407100.0,HFC,HollyFrontier,2019-09-04,0.0,1.0363533933011344,0.937473108300343
2019-09-05,46.5,47.70000076293945,46.439998626708984,47.619998931884766,44.6424674987793,3734400.0,HFC,HollyFrontier,2019-09-05,0.0,1.0363533933011344,0.9374730890404995
2019-09-06,47.900001525878906,48.84000015258789,47.56999969482422,48.63999938964844,45.59868621826172,2449200.0,HFC,HollyFrontier,2019-09-06,0.0,1.0363533933011344,0.9374730014483929
2019-09-09,48.93000030517578,50.470001220703125,48.81999969482422,50.43000030517578,47.27676773071289,2393800.0,HFC,HollyFrontier,2019-09-09,0.0,1.0363533933011344,0.9374730804009282
2019-09-10,50.40999984741211,51.43000030517578,50.119998931884766,51.15999984741211,47.96112060546875,2006000.0,HFC,HollyFrontier,2019-09-10,0.0,1.0363533933011344,0.9374730404322866
2019-09-11,51.439998626708984,51.61000061035156,50.369998931884766,51.2599983215332,48.05487060546875,1895600.0,HFC,HollyFrontier,2019-09-11,0.0,1.0363533933011344,0.9374731209322329
