date,wiki_open,sheepb_open,open_relative_difference,wiki_high,sheepb_high,high_relative_difference,wiki_low,sheepb_low,low_relative_difference,wiki_close,sheepb_close,close_relative_difference,wiki_volume,sheepb_volume,volume_relative_difference
2006-06-07,38.75,38.75,0.0,39.06,39.060001373291016,3.515850011126531e-08,38.0,38.0,0.0,38.0,38.0,0.0,1178600.0,1178600.0,0.0
2006-06-08,37.6,37.599998474121094,-4.058188585176481e-08,38.43,38.43000030517578,7.94108201418453e-09,37.2,37.20000076293945,2.0509125064904765e-08,38.37,38.369998931884766,-2.7837248728346253e-08,1780700.0,1780700.0,0.0
2006-06-09,38.74,38.7400016784668,4.3326453091907524e-08,39.14,39.13999938964844,-1.5594061375523438e-08,38.1,38.099998474121094,-4.0049315197521196e-08,38.34,38.40999984741211,0.0018257654515416721,1199600.0,1199600.0,0.0
2006-06-12,38.28,38.61000061035156,0.008620705599570622,38.84,38.84000015258789,3.9286274233774066e-09,37.32,37.31999969482422,-8.177271748621706e-09,37.5,37.5,0.0,859900.0,859900.0,0.0
2006-06-13,36.9,36.900001525878906,4.135173181651908e-08,37.45,37.45000076293945,2.037221502604325e-08,35.84,35.84000015258789,4.257474595092958e-09,36.16,36.15999984741211,-4.2197977334623715e-09,1440800.0,1440800.0,0.0
2006-06-14,36.1,36.099998474121094,-4.226811378682527e-08,37.13,37.130001068115234,2.8766906412514004e-08,36.1,36.099998474121094,-4.226811378682527e-08,36.99,36.9900016784668,4.537623121692036e-08,1368500.0,1368500.0,0.0
2006-06-15,37.42,37.41999816894531,-4.893251437376733e-08,38.5,38.5,0.0,37.3,37.29999923706055,-2.0454140714498692e-08,38.19,38.189998626708984,-3.5959439981247954e-08,1156400.0,1156400.0,0.0
2006-06-16,38.2,38.20000076293945,1.997223697536299e-08,38.28,38.279998779296875,-3.1888796381274176e-08,37.4,37.400001525878906,4.0798901368432894e-08,38.04,38.040000915527344,2.4067490667079028e-08,1970500.0,1970500.0,0.0
2006-06-19,38.04,38.040000915527344,2.4067490667079028e-08,38.04,38.040000915527344,2.4067490667079028e-08,36.86,36.86000061035156,1.6558642457198403e-08,37.0,37.0,0.0,1221100.0,1221100.0,0.0
2006-06-20,37.15,37.02000045776367,-0.0034993147304529515,37.69,37.689998626708984,-3.6436482164781125e-08,36.74,36.7400016784668,4.56849971186557e-08,36.74,36.7400016784668,4.56849971186557e-08,829300.0,829300.0,0.0
2006-06-21,36.99,36.9900016784668,4.537623121692036e-08,38.2,38.20000076293945,1.997223697536299e-08,36.99,36.9900016784668,4.537623121692036e-08,37.9,37.900001525878906,4.026065725248884e-08,1003500.0,1003500.0,0.0
2006-06-22,37.75,37.75,0.0,37.96,37.959999084472656,-2.4118212427204355e-08,37.35,37.349998474121094,-4.0853518235017816e-08,37.81,37.810001373291016,3.632084144555847e-08,884500.0,884500.0,0.0
2006-06-23,39.7,39.70000076293945,1.921761838552527e-08,39.72,39.720001220703125,3.073270704589959e-08,39.23,39.22999954223633,-1.1668714439139194e-08,39.41,39.40999984741211,-3.8718063199993935e-09,1128800.0,1128800.0,0.0
2006-06-26,39.33,39.33000183105469,4.6556183352919334e-08,39.66,39.65999984741211,-3.847400065204454e-09,38.84,38.84000015258789,3.9286274233774066e-09,39.52,39.52000045776367,1.1583088710409584e-08,676500.0,676500.0,0.0
2006-06-27,39.68,39.68000030517578,7.690921899339287e-09,40.1,40.099998474121094,-3.805184312088983e-08,38.758,38.7599983215332,5.155894352659729e-05,39.09,39.09000015258789,3.90350174406251e-09,746100.0,746100.0,0.0
2006-06-28,39.3,39.29999923706055,-1.9413217589026033e-08,39.73,39.72999954223633,-1.1521864351493605e-08,38.88,38.880001068115234,2.7472099484171508e-08,39.65,39.650001525878906,3.8483705111502786e-08,947200.0,947200.0,0.0
2006-06-29,39.93,39.93000030517578,7.642769306315245e-09,40.53,40.529998779296875,-3.0118507909904224e-08,39.69,39.689998626708984,-3.460042863334678e-08,40.51,40.5099983215332,-4.1433394049050776e-08,1003700.0,1003700.0,0.0
2006-06-30,40.71,40.709999084472656,-2.2489003770331806e-08,43.0,43.0,0.0,40.1,40.099998474121094,-3.805184312088983e-08,43.0,43.0,0.0,4445600.0,4445600.0,0.0
2006-07-03,42.78,43.0,0.005142589995324798,43.0,43.0,0.0,42.16,42.15999984741211,-3.619257338272064e-09,42.52,42.52000045776367,1.0765843549975784e-08,1009400.0,1009400.0,0.0
2006-07-05,42.17,42.16999816894531,-4.342078940844374e-08,43.03,43.029998779296875,-2.836865276023559e-08,41.87,41.869998931884766,-2.5510275447615527e-08,42.76,42.7599983215332,-3.925319913555825e-08,1116900.0,1116900.0,0.0
2006-07-06,42.76,42.7599983215332,-3.925319913555825e-08,42.89,42.88999938964844,-1.4230626343980646e-08,41.83,41.83000183105469,4.377371953800946e-08,42.06,42.060001373291016,3.265076120584354e-08,1066400.0,1066400.0,0.0
2006-07-07,42.08,42.08000183105469,4.351365712196298e-08,42.48,42.47999954223633,-1.0775980885391334e-08,40.96,40.959999084472656,-2.2351741790771484e-08,41.26,41.2599983215332,-4.068024228587319e-08,891500.0,891500.0,0.0
2006-07-10,41.26,41.2599983215332,-4.068024228587319e-08,41.79,41.790000915527344,2.1907809122367894e-08,40.96,40.959999084472656,-2.2351741790771484e-08,41.19,41.189998626708984,-3.3340398442049946e-08,689000.0,689000.0,0.0
2006-07-11,41.45,41.45000076293945,1.840625940552343e-08,41.6,41.599998474121094,-3.667978143440109e-08,40.82,40.81999969482422,-7.476133823125508e-09,41.45,41.45000076293945,1.840625940552343e-08,597100.0,597100.0,0.0
2006-07-12,41.55,41.54999923706055,-1.8361960285595558e-08,41.79,41.790000915527344,2.1907809122367894e-08,40.97,40.970001220703125,2.979504820643797e-08,41.2,41.20000076293945,1.851794784180072e-08,631700.0,631700.0,0.0
2006-07-13,41.56,41.560001373291016,3.304357587552431e-08,41.56,41.560001373291016,3.304357587552431e-08,40.31,40.310001373291016,3.406824644613948e-08,40.69,40.689998626708984,-3.3750086392281275e-08,768700.0,768700.0,0.0
2006-07-14,41.16,41.15999984741211,-3.707188667156913e-09,41.22,41.220001220703125,2.961434075743341e-08,39.83,39.83000183105469,4.597174707576812e-08,40.83,40.83000183105469,4.484581661579057e-08,1046400.0,1046400.0,0.0
2006-07-17,40.83,40.83000183105469,4.484581661579057e-08,40.83,40.83000183105469,4.484581661579057e-08,39.62,39.619998931884766,-2.695899126159418e-08,39.81,39.810001373291016,3.449613195094514e-08,517100.0,517100.0,0.0
2006-07-18,40.4,40.400001525878906,3.776927992582557e-08,40.69,40.689998626708984,-3.3750086392281275e-08,39.7,39.70000076293945,1.921761838552527e-08,40.27,40.27000045776367,1.1367361940628484e-08,722600.0,722600.0,0.0
2006-07-19,40.29,40.290000915527344,2.272343868625626e-08,40.83,40.83000183105469,4.484581661579057e-08,40.09,40.09000015258789,3.806133408446044e-09,40.5,40.5,0.0,640900.0,640900.0,0.0
2006-07-20,40.55,40.54999923706055,-1.8814782953846532e-08,40.84,40.84000015258789,3.736236209306298e-09,39.5,39.5,0.0,39.51,39.5099983215332,-4.248207530199721e-08,594100.0,594100.0,0.0
2006-07-21,39.52,39.52000045776367,1.1583088710409584e-08,39.58,39.58000183105469,4.626211946856529e-08,38.3,38.29999923706055,-1.9920090132963253e-08,38.63,38.630001068115234,2.7649889489111956e-08,903500.0,903500.0,0.0
2006-07-24,38.85,38.849998474121094,-3.927616232246578e-08,39.89,39.88999938964844,-1.5300866462730767e-08,38.76,38.7599983215332,-4.3304096863927555e-08,39.82,39.81999969482422,-7.663881973485331e-09,846100.0,846100.0,0.0
2006-07-25,39.83,39.83000183105469,4.597174707576812e-08,40.56,40.560001373291016,3.38582597514403e-08,39.54,39.540000915527344,2.315445990497267e-08,39.68,39.68000030517578,7.690921899339287e-09,1116500.0,1116500.0,0.0
2006-07-26,39.71,39.709999084472656,-2.3055334752442036e-08,40.48,40.47999954223633,-1.1308391001385587e-08,39.53,39.529998779296875,-3.0880423107504384e-08,40.23,40.22999954223633,-1.1378664344086076e-08,1320100.0,1320100.0,0.0
2006-07-27,40.85,40.849998474121094,-3.735321685294224e-08,40.92,40.91999816894531,-4.474718207081452e-08,39.77,39.77000045776367,1.1510275843562567e-08,39.84,39.84000015258789,3.830017192285595e-09,856300.0,856300.0,0.0
2006-07-28,39.55,39.54999923706055,-1.929050441606961e-08,40.12,40.119998931884766,-2.662301179512383e-08,39.3,39.29999923706055,-1.9413217589026033e-08,39.8,39.79999923706055,-1.916933289880518e-08,602200.0,602200.0,0.0
2006-07-31,40.2,40.20000076293945,1.8978593363527807e-08,41.29,41.290000915527344,2.217310113294957e-08,40.0,40.0,0.0,40.83,40.83000183105469,4.484581661579057e-08,709200.0,709200.0,0.0
2006-08-01,40.75,40.75,0.0,41.6,41.599998474121094,-3.667978143440109e-08,40.52,40.52000045776367,1.1297227819895284e-08,41.42,41.41999816894531,-4.420701804619398e-08,1053200.0,1053200.0,0.0
2006-08-02,41.95,41.95000076293945,1.8186876005188424e-08,42.6,42.599998474121094,-3.581875374081278e-08,41.13,41.130001068115234,2.596924941755674e-08,41.48,41.47999954223633,-1.1035768299194615e-08,1339800.0,1339800.0,0.0
2006-08-03,40.5,40.5,0.0,41.0,41.0,0.0,39.82,39.81999969482422,-7.663881973485331e-09,39.82,39.81999969482422,-7.663881973485331e-09,1085400.0,1085400.0,0.0
2006-08-04,40.15,40.150001525878906,3.8004456026641265e-08,40.6,40.599998474121094,-3.758322431046679e-08,39.58,39.58000183105469,4.626211946856529e-08,39.61,39.61000061035156,1.540902716534731e-08,909400.0,909400.0,0.0
2006-08-07,39.81,39.810001373291016,3.449613195094514e-08,40.24,40.2400016784668,4.171140144393348e-08,39.39,39.38999938964844,-1.54950892117256e-08,39.86,39.86000061035156,1.5312382473098296e-08,786200.0,786200.0,0.0
2006-08-08,39.75,39.75,0.0,40.18,40.18000030517578,7.595216011679895e-09,39.55,39.54999923706055,-1.929050441606961e-08,39.66,39.65999984741211,-3.847400065204454e-09,555500.0,555500.0,0.0
2006-08-09,40.08,40.08000183105469,4.5684997340700306e-08,40.59,40.59000015258789,3.759248246026914e-09,39.74,39.7400016784668,4.2236205199941423e-08,39.98,39.97999954223633,-1.144981665035516e-08,558300.0,558300.0,0.0
2006-08-10,39.88,39.880001068115234,2.678323052229814e-08,40.0,40.0,0.0,39.51,39.5099983215332,-4.248207530199721e-08,39.71,39.75,0.0010073029463610883,550800.0,550800.0,0.0
2006-08-11,39.88,39.849998474121094,-0.0007522950320689725,39.91,39.90999984741211,-3.823299565830496e-09,39.12,39.119998931884766,-2.730355908031612e-08,39.28,39.279998779296875,-3.107696344706312e-08,565100.0,565100.0,0.0
2006-08-14,39.1,39.290000915527344,0.004859358453384699,39.29,39.290000915527344,2.3301790497143315e-08,38.43,38.43000030517578,7.94108201418453e-09,38.61,38.61000061035156,1.5808121256455365e-08,587200.0,587200.0,0.0
2006-08-15,38.75,38.75,0.0,38.97,38.970001220703125,3.132417569773338e-08,38.41,38.40999984741211,-3.97260835338642e-09,38.62,38.619998931884766,-2.7657048984330856e-08,554400.0,554400.0,0.0
2006-08-16,38.7,38.70000076293945,1.971419760771198e-08,39.3,39.29999923706055,-1.9413217589026033e-08,37.86,37.86000061035156,1.6121277424119285e-08,37.97,37.970001220703125,3.2149147344284756e-08,1213000.0,1213000.0,0.0
