date,Close,Adj Close,factor,factor_change
2012-11-28,55.20000076293945,41.84113311767578,0.757991531510401,0.005010485406868659
2013-03-07,53.9900016784668,41.15098190307617,0.7621963442073516,0.005547276299456394
2013-05-29,59.2599983215332,45.39488220214844,0.7660290834948164,0.005028589209551182
2013-08-29,55.97999954223633,43.111083984375,0.7701158330994293,0.00533489009574728
2013-11-27,62.709999084472656,48.52540588378906,0.7738065155833215,0.004792105399666902
2014-03-06,61.58000183105469,47.907745361328125,0.7779757053720698,0.005387694665493825
2014-05-28,67.44999694824219,52.73065185546875,0.7817739694774436,0.004881833634081234
2014-08-28,69.63999938964844,54.700592041015625,0.7854766301038557,0.004736207617078492
2014-11-26,75.41000366210938,59.49148178100586,0.7889070268126513,0.00436740323445739
2015-02-25,81.19000244140625,64.34687805175781,0.7925468175493171,0.0046137760273374795
2015-05-27,73.9800033569336,58.925724029541016,0.7965088044838314,0.004998985355208374
2015-08-27,73.31999969482422,58.69428253173828,0.8005221327883013,0.005038644813186499
2015-10-07,67.95999908447266,58.25990295410156,0.8572675653171492,0.07088543944010595
2015-11-25,57.790000915527344,49.861175537109375,0.8627993553762411,0.0064527096339872525
2016-03-03,53.060001373291016,46.103519439697266,0.8688940491227455,0.007063886453399171
2016-05-26,37.65999984741211,33.0425910949707,0.8773922259386652,0.009780682961477494
2016-08-25,51.560001373291016,45.56072998046875,0.8836448558372229,0.0071262714733693056
2016-11-23,58.529998779296875,52.0523681640625,0.8893280240845378,0.006431474543586058
2017-02-27,47.61000061035156,42.680809020996094,0.8964673067388337,0.008027705127408913
2017-05-24,41.290000915527344,37.34771728515625,0.9045220745226824,0.008984938960720612
2017-08-24,43.81999969482422,39.96773147583008,0.9120888122815494,0.008365471680300551
2017-11-24,40.959999084472656,37.698028564453125,0.9203620460710387,0.009070720316919356
2018-03-02,53.040000915527344,49.176456451416016,0.9271579110591552,0.007383792013010204
2018-05-17,50.90999984741211,47.54621124267578,0.9339267606596287,0.0073005880499981135
2018-08-31,62.849998474121094,59.04826736450195,0.9395110389511858,0.005979236217847683
2018-11-23,51.540000915527344,48.767208099365234,0.9462011492644976,0.007120817237350696
2019-03-08,43.880001068115234,41.86545944213867,0.9540897543997463,0.008337014755101624
2019-05-31,31.299999237060547,30.207225799560547,0.9650871097719993,0.011526409322830888
2019-08-29,29.1299991607666,28.480152130126953,0.9776914847455648,0.013060379972970493
2019-11-27,38.31999969482422,37.831764221191406,0.9872589906701185,0.009785781956593187
2020-03-09,26.790000915527344,26.790000915527344,1.0,0.012905437959016108
